rosbagTimestamp,fz,top,x,y,z
1670935652197999170,-0.157874822617,-0.0227744293213,0.307451539427,0.471113159874,-0.116788742856
1670935652199986630,-0.140551641583,-0.0230343055725,0.307451539427,0.471113159874,-0.116788742856
1670935652201928264,-0.143177777529,-0.0146681976318,0.307451539427,0.471113159874,-0.116788742856
1670935652203895599,-0.134077429771,-0.0159384918213,0.307451539427,0.471113159874,-0.116788742856
1670935652205880661,-0.136495441198,-0.0170509529114,0.307451539427,0.471113159874,-0.116788742856
1670935652207897539,-0.143422350287,-0.0170509529114,0.307451539427,0.471113159874,-0.116788742856
1670935652209910930,-0.161146789789,-0.0180246543884,0.307451539427,0.471113159874,-0.116788742856
1670935652211888087,-0.164144337177,-0.0188772392273,0.307451539427,0.471113159874,-0.116788742856
1670935652213897145,-0.162510886788,-0.0116984558105,0.307451539427,0.471113159874,-0.116788742856
1670935652215997220,-0.146252155304,-0.00479480743408,0.307451539427,0.471113159874,-0.116788742856
1670935652217897070,-0.145720273256,-0.000952453613281,0.307451539427,0.471113159874,-0.116788742856
1670935652219889323,-0.147334367037,-0.00392171859741,0.307451539427,0.471113159874,-0.116788742856
1670935652221958155,-0.149637371302,-0.00392171859741,0.307451539427,0.471113159874,-0.116788742856
1670935652223914846,-0.146266549826,-0.00392171859741,0.307451539427,0.471113159874,-0.116788742856
1670935652225889269,-0.145203694701,-0.00392171859741,0.307451539427,0.471113159874,-0.116788742856
1670935652227959722,-0.14302816987,0.00607517242432,0.307451539427,0.471113159874,-0.116788742856
1670935652229890283,-0.13893738389,0.00223997116089,0.307451539427,0.471113159874,-0.116788742856
1670935652231961954,-0.140193462372,-0.012610168457,0.307451539427,0.471113159874,-0.116788742856
1670935652233928670,-0.153666883707,-0.00558921813965,0.307451539427,0.471113159874,-0.116788742856
1670935652236036399,-0.160852313042,0.000529556274414,0.307451539427,0.471113159874,-0.116788742856
1670935652237894046,-0.152169451118,-0.00262233734131,0.307451539427,0.471113159874,-0.116788742856
1670935652239963515,-0.142891839147,-0.00262233734131,0.307451539427,0.471113159874,-0.116788742856
1670935652242035361,-0.139419049025,-0.00262233734131,0.307451539427,0.471113159874,-0.116788742856
1670935652244053530,-0.137263864279,0.00812128067017,0.307451539427,0.471113159874,-0.116788742856
1670935652245913046,-0.135969638824,0.00403478622437,0.307451539427,0.471113159874,-0.116788742856
1670935652247900543,-0.134840652347,0.00579622268677,0.307451539427,0.471113159874,-0.116788742856
1670935652249928861,-0.141914665699,0.00199535369873,0.307451539427,0.471113159874,-0.116788742856
1670935652251985473,-0.136852651834,-0.0184313964844,0.307451539427,0.471113159874,-0.116788742856
1670935652253917494,-0.143843263388,-0.0278503608704,0.307451539427,0.471113159874,-0.116788742856
1670935652255923901,-0.154607146978,-0.0278503608704,0.307451539427,0.471113159874,-0.116788742856
1670935652257906578,-0.152022629976,-0.0278503608704,0.307451539427,0.471113159874,-0.116788742856
1670935652259889403,-0.146887302399,-0.0188605499268,0.307451539427,0.471113159874,-0.116788742856
1670935652261974974,-0.140996366739,-0.0127556037903,0.307451539427,0.471113159874,-0.116788742856
1670935652263932919,-0.147728845477,-0.0142633628845,0.307451539427,0.471113159874,-0.116788742856
1670935652265970778,-0.154124334455,-0.00702974319458,0.307451539427,0.471113159874,-0.116788742856
1670935652267976168,-0.161221250892,0.00477006912231,0.307451539427,0.471113159874,-0.116788742856
1670935652269903490,-0.161563917994,0.00956371307373,0.307451539427,0.471113159874,-0.116788742856
1670935652271979547,-0.155311882496,0.00956371307373,0.307451539427,0.471113159874,-0.116788742856
1670935652273972727,-0.159805178642,0.00956371307373,0.307451539427,0.471113159874,-0.116788742856
1670935652275970449,-0.160707101226,0.00529983520508,0.307451539427,0.471113159874,-0.116788742856
1670935652277974627,-0.152813285589,-0.00171873092651,0.307451539427,0.471113159874,-0.116788742856
1670935652279905679,-0.146187737584,0.00390413284302,0.307451539427,0.471113159874,-0.116788742856
1670935652281921577,-0.145330458879,0.00880840301514,0.307451539427,0.471113159874,-0.116788742856
1670935652283976948,-0.141791298985,0.00944831848145,0.307451539427,0.471113159874,-0.116788742856
1670935652286032839,-0.136336922646,0.00519874572754,0.307451539427,0.471113159874,-0.116788742856
1670935652287918140,-0.123014219105,0.00519874572754,0.307451539427,0.471113159874,-0.116788742856
1670935652290000107,-0.134760603309,0.00519874572754,0.307451539427,0.471113159874,-0.116788742856
1670935652291928809,-0.14471745491,0.00147130966187,0.307451539427,0.471113159874,-0.116788742856
1670935652293907239,-0.154114499688,0.023522644043,0.307451539427,0.471113159874,-0.116788742856
1670935652295914440,-0.157716944814,0.012310295105,0.307451539427,0.471113159874,-0.116788742856
1670935652297937320,-0.155160099268,0.00770977020264,0.307451539427,0.471113159874,-0.116788742856
1670935652299891905,-0.148163095117,0.0159862327576,0.307451539427,0.471113159874,-0.116788742856
1670935652301881007,-0.139780059457,0.010936050415,0.307451539427,0.471113159874,-0.116788742856
1670935652303964127,-0.139530062675,0.010936050415,0.307451539427,0.471113159874,-0.116788742856
1670935652305903868,-0.153479635715,0.010936050415,0.307451539427,0.471113159874,-0.116788742856
1670935652307896721,-0.158903896809,0.0233423995972,0.307451539427,0.471113159874,-0.116788742856
1670935652309907136,-0.15032941103,0.0173938560486,0.307451539427,0.471113159874,-0.116788742856
1670935652311911458,-0.146315708756,0.0075881767273,0.307451539427,0.471113159874,-0.116788742856
1670935652313938702,-0.150125220418,0.0120232391357,0.307451539427,0.471113159874,-0.116788742856
1670935652315892877,-0.142395094037,0.0158937263489,0.307451539427,0.471113159874,-0.116788742856
