rosbagTimestamp,fz,z,top
1673422853864778986,-0.0272635035217,0.356836187736,6.54008817673
1673422853869660171,-0.0342572517693,0.356836187736,6.54617977142
1673422853874052855,-0.0389152429998,0.356836187736,6.54424858093
1673422853877933369,-0.0346114300191,0.356836187736,6.549700737
1673422853881652801,-0.028750481084,0.356836187736,6.54851341248
1673422853885149602,-0.0258843395859,0.356836187736,6.54851341248
1673422853888112754,-0.0304309651256,0.356836187736,6.55071878433
1673422853891341750,-0.021764812991,0.356836187736,6.53589773178
1673422853894230732,-0.0145230107009,0.356836187736,6.53544282913
1673422853896769796,-0.016231149435,0.356836187736,6.54260778427
1673422853899247895,-0.0229609236121,0.356836187736,6.54260778427
1673422853901749021,-0.0237346254289,0.357069116016,6.54260778427
1673422853904161335,-0.0226520914584,0.357069116016,6.54554319382
1673422853906512795,-0.0254130009562,0.357069116016,6.54281997681
1673422853908719869,-0.0265064835548,0.357069116016,6.54922389984
1673422853911874513,-0.0370616614819,0.357069116016,6.54378604889
1673422853916888336,-0.0498100817204,0.357069116016,6.54147672653
1673422853921532289,-0.0310578122735,0.357069116016,6.53702878952
1673422853925933337,-0.0318368598819,0.357069116016,6.53907966614
1673422853930029221,-0.0325966067612,0.357069116016,6.54221868515
1673422853934000173,-0.0281937234104,0.357069116016,6.54520177841
1673422853937218603,-0.025783162564,0.357069116016,6.54027843475
1673422853940492760,-0.0317464470863,0.357069116016,6.54880189896
1673422853943845311,-0.01973121427,0.357069116016,6.53872203827
1673422853946805295,-0.0160484630615,0.357205931839,6.53760385513
1673422853949515432,-0.0280830226839,0.357205931839,6.53760385513
1673422853952087162,-0.0254786871374,0.357205931839,6.54115581512
1673422853954774135,-0.0186979230493,0.357205931839,6.54699993134
1673422853957216994,-0.0191844031215,0.357205931839,6.53735113144
1673422853959525687,-0.0259831491858,0.357205931839,6.54847574234
1673422853961780182,-0.020539354533,0.357205931839,6.53847408295
1673422853964001450,-0.0172408372164,0.357205931839,6.53847408295
1673422853966129875,-0.0307946801186,0.357205931839,6.53847408295
1673422853968189852,-0.0404117591679,0.357205931839,6.56466722488
1673422853970257445,-0.0278261248022,0.357205931839,6.55724382401
1673422853972306657,-0.0236820988357,0.357205931839,6.56411361694
1673422853976947916,-0.0221015345305,0.357205931839,6.57203435898
1673422853981510787,-0.0248178392649,0.357205931839,6.59267473221
1673422853985699317,-0.0404959358275,0.357205931839,6.59267473221
1673422853989312016,-0.0221887677908,0.357240803227,6.53583717346
1673422853993400236,-0.0344992019236,0.357240803227,6.54102897644
1673422853998118043,-0.0346054136753,0.357240803227,6.54117393494
1673422854002627408,-0.0270498506725,0.357240803227,6.54117393494
1673422854006796202,-0.0327521711588,0.357240803227,6.53399801254
1673422854010296521,-0.0419033318758,0.357240803227,6.41997051239
1673422854013967504,-0.023233037442,0.357240803227,6.42660188675
1673422854016892196,-0.0347153879702,0.357240803227,6.42660188675
1673422854019869975,-0.0302129369229,0.357240803227,6.43257522583
1673422854022661997,-0.0273204501718,0.357240803227,6.47455644608
1673422854025318837,-0.0325521528721,0.357240803227,6.44789457321
1673422854027865640,-0.0390404574573,0.357240803227,6.45335292816
1673422854030238530,-0.0380042940378,0.357240803227,6.45335292816
1673422854032707972,-0.0299887787551,0.357277790474,6.45335292816
1673422854035159474,-0.0356541648507,0.357277790474,6.48361063004
1673422854037306959,-0.0331915169954,0.357277790474,6.55578947067
1673422854039365983,-0.0281738117337,0.357277790474,6.51953935623
1673422854041481816,-0.0268558338284,0.357277790474,6.51363754272
1673422854043631371,-0.0312547907233,0.357277790474,6.55768442154
1673422854045630437,-0.0303030330688,0.357277790474,6.55768442154
1673422854047489765,-0.0360835529864,0.357277790474,6.55768442154
1673422854049377259,-0.0388513244689,0.357277790474,6.59726381302
1673422854051354806,-0.0368990153074,0.357277790474,6.63272285461
1673422854053301719,-0.0208299364895,0.357277790474,6.60705471039
1673422854055140585,-0.0184401012957,0.357277790474,6.5632724762
1673422854056948301,-0.0212951228023,0.357277790474,6.52811670303
1673422854058698957,-0.028918210417,0.357277790474,6.51793432236
1673422854060486222,-0.0386986918747,0.357277790474,6.51793432236
1673422854062199582,-0.0414763092995,0.357277790474,6.51793432236
1673422854063946178,-0.0268343035132,0.357277790474,6.51793432236
1673422854065695867,-0.0261516831815,0.357277790474,6.50907897949
1673422854067495260,-0.015556184575,0.357277790474,6.4940533638
1673422854069206234,-0.0212044790387,0.357277790474,6.49557161331
1673422854070894442,-0.0243247989565,0.357277790474,6.47806692123
1673422854072570090,-0.0242916550487,0.357277790474,6.45998573303
1673422854074264475,-0.0199928879738,0.357277790474,6.45854139328
1673422854076060751,-0.0204923339188,0.357277790474,6.4644241333
1673422854077744437,-0.0270924344659,0.357341782036,6.4644241333
1673422854079352262,-0.0355566963553,0.357341782036,6.4644241333
1673422854081022894,-0.0425526984036,0.357341782036,6.4644241333
1673422854082693034,-0.034731272608,0.357341782036,6.4175195694
1673422854084576528,-0.0332437492907,0.357341782036,6.47089338303
1673422854086241024,-0.0314977690578,0.357341782036,6.42558956146
1673422854087864226,-0.0369381420314,0.357341782036,6.44956445694
1673422854089637546,-0.0340611450374,0.357341782036,6.44942760468
1673422854091390853,-0.0317925326526,0.357341782036,6.47152471542
1673422854093054403,-0.026922725141,0.357341782036,6.47152471542
1673422854094638089,-0.0236735213548,0.357341782036,6.47152471542
1673422854096235739,-0.0223989784718,0.357341782036,6.47152471542
1673422854099470887,-0.0270800907165,0.357341782036,6.47582197189
1673422854103915503,-0.0252924785018,0.357341782036,6.51308917999
1673422854108426271,-0.0209001749754,0.357341782036,6.50174283981
1673422854112786211,-0.0320916436613,0.357341782036,6.42145967484
1673422854116738718,-0.0365648791194,0.357341782036,6.41091346741
1673422854120057606,-0.0278948005289,0.357341782036,6.45091056824
1673422854123966633,-0.0287231616676,0.357414157917,6.40833616257
1673422854128356476,-0.020118907094,0.357414157917,6.38840436935
1673422854132701213,-0.028917113319,0.357414157917,6.38840436935
1673422854136449787,-0.0356885455549,0.357414157917,6.48948717117
1673422854139837153,-0.0257114004344,0.357414157917,6.48998308182
1673422854143082938,-0.0359029434621,0.357414157917,6.51398277283
1673422854146221626,-0.0302973128855,0.357414157917,6.51398277283
1673422854149265461,-0.0327822118998,0.357414157917,6.53167533875
1673422854152078969,-0.036808911711,0.357414157917,6.52847337723
1673422854154893890,-0.0380710288882,0.357414157917,6.45857810974
1673422854157388781,-0.0459529943764,0.357414157917,6.33306837082
1673422854159691414,-0.0361711904407,0.357414157917,6.31422424316
1673422854162035588,-0.0293166562915,0.357414157917,6.31422424316
1673422854164577644,-0.0254910737276,0.3574496452,6.34354257584
1673422854166757484,-0.0235289409757,0.3574496452,6.39034986496
1673422854168886841,-0.0211900621653,0.3574496452,6.33701229095
1673422854171002880,-0.0154757425189,0.3574496452,6.40056991577
1673422854173261171,-0.0262936186045,0.3574496452,6.48609972
1673422854177484741,-0.0237344130874,0.3574496452,6.48609972
1673422854182083990,-0.0260717291385,0.3574496452,6.51058292389
1673422854186305225,-0.0371508449316,0.3574496452,6.51030111313
1673422854190090396,-0.0327554605901,0.3574496452,6.48836565018
1673422854193725607,-0.0172700211406,0.3574496452,6.49058914185
1673422854196999405,-0.0108376955613,0.3574496452,6.49058914185
1673422854199879240,-0.0265882052481,0.3574496452,6.40902280807
1673422854202776815,-0.0353802554309,0.3574496452,6.45955944061
1673422854205735702,-0.0426995866001,0.3574496452,6.53178977966
1673422854208264677,-0.0358926430345,0.3574496452,6.47987937927
1673422854210734163,-0.036939561367,0.357527804661,6.47987937927
1673422854215515525,-0.034309219569,0.357527804661,6.4054017067
1673422854219628002,-0.0298437960446,0.357527804661,6.43071842194
1673422854222397239,-0.0295899696648,0.357527804661,6.42920875549
