rosbagTimestamp,fz,z,top
1673425156471435165,0.0380530878901,0.357216813645,6.561814785
1673425156476493547,0.0338169485331,0.357216813645,6.54778432846
1673425156480934020,0.0252613220364,0.357216813645,6.55385351181
1673425156485398869,0.0186791736633,0.357216813645,6.55385351181
1673425156488926970,0.0297532789409,0.357216813645,6.5447640419
1673425156492305293,0.0284006949514,0.357216813645,6.54316568375
1673425156495685338,0.0128284972161,0.357216813645,6.5410027504
1673425156498449351,0.0147765222937,0.357216813645,6.5410027504
1673425156501306056,0.0195271354169,0.357216813645,6.55169296265
1673425156504026499,0.00682232528925,0.357216813645,6.55509138107
1673425156506672217,0.00107189826667,0.357216813645,6.54350471497
1673425156509232268,0.0117817856371,0.357698558184,6.54880475998
1673425156511619976,0.023565903306,0.357698558184,6.54342079163
1673425156514105588,0.0187749620527,0.357698558184,6.54342079163
1673425156516472539,0.0155101772398,0.357698558184,6.53872442245
1673425156518712566,0.0131094008684,0.357698558184,6.53462696075
1673425156520867957,0.0109993889928,0.357698558184,6.53540658951
1673425156523055417,0.0232933033258,0.357698558184,6.53922843933
1673425156525273893,0.0206373091787,0.357698558184,6.54457616806
1673425156527273607,0.0262241754681,0.357698558184,6.54726839066
1673425156529273048,0.0164706744254,0.357698558184,6.54726839066
1673425156531747916,0.024541856721,0.357698558184,6.54726839066
1673425156536265913,0.0219396110624,0.357698558184,6.55169534683
1673425156540724196,0.0062459167093,0.357698558184,6.5489025116
1673425156545110853,0.0167373344302,0.357698558184,6.54703474045
1673425156549500988,0.019691536203,0.357698558184,6.54703474045
1673425156553181438,0.0292344223708,0.357684463201,6.54838085175
1673425156556842261,0.0249737650156,0.35768684405,6.53934144974
1673425156562049162,0.0257949512452,0.35768684405,6.5481710434
1673425156567273172,0.0243076793849,0.35768684405,6.5481710434
1673425156572025146,0.00831346400082,0.35768684405,6.54982089996
1673425156576768769,0.0201483052224,0.35768684405,6.56283378601
1673425156580669087,0.0252484213561,0.35768684405,6.55564689636
1673425156584548691,0.0129531137645,0.35768684405,6.56574869156
1673425156588184700,0.0145108103752,0.35768684405,6.56586456299
1673425156591276634,0.0237173400819,0.35768684405,6.55919647217
1673425156594315614,0.0281621497124,0.35768684405,6.56007575989
1673425156597450380,0.0205472987145,0.357723195265,6.56007575989
1673425156600115524,0.0189166869968,0.357723195265,6.56151914597
1673425156602788086,0.011928236112,0.357723195265,6.54838752747
1673425156605513513,0.0041225887835,0.357723195265,6.54593658447
1673425156607961593,0.02513467893,0.357723195265,6.54312038422
1673425156610235404,0.0292571578175,0.357723195265,6.54312038422
1673425156612562267,0.0178811494261,0.357723195265,6.54312038422
1673425156614855730,0.0182329267263,0.357723195265,6.54599237442
1673425156617053691,0.0225068889558,0.357723195265,6.55071544647
1673425156619053806,0.0223809853196,0.357723195265,6.55264806747
1673425156624111656,0.0172841008753,0.357723195265,6.54824733734
1673425156628710506,0.020908376202,0.357723195265,6.55244684219
1673425156633298636,0.023905146867,0.357723195265,6.56177043915
1673425156637940138,0.0382805690169,0.357723195265,6.55077552795
1673425156641523986,0.0113452970982,0.357761594488,6.54628372192
1673425156645092858,0.0291876960546,0.357761594488,6.54628372192
1673425156648344232,0.0243051741272,0.357761594488,6.5487651825
