rosbagTimestamp,fz,z,top
1673423026000252238,0.0613958612084,0.356888007279,6.49924087524
1673423026005171985,0.0437506847084,0.356888007279,6.49401378632
1673423026010206996,0.040462769568,0.356888007279,6.49175548553
1673423026014156865,0.0478686615825,0.356888007279,6.49175548553
1673423026018650750,0.0436950549483,0.356888007279,6.49513864517
1673423026023129246,0.0452686473727,0.356888007279,6.5070681572
1673423026027491733,0.0388683639467,0.356888007279,6.4876704216
1673423026031666831,0.0328716039658,0.356888007279,6.4876704216
1673423026035371819,0.0400591045618,0.356888007279,6.48819732666
1673423026040474643,0.05441609025,0.356888007279,6.49413013458
1673423026043803093,0.0498395375907,0.357360332326,6.51165819168
1673423026047160105,0.0481164827943,0.357360332326,6.51165819168
1673423026050352350,0.0480565875769,0.357360332326,6.49610090256
1673423026053236898,0.0541551485658,0.357360332326,6.49847173691
1673423026056095006,0.0600605458021,0.357360332326,6.50763654709
1673423026058909153,0.0541489832103,0.357360332326,6.50746250153
1673423026061602352,0.0569629594684,0.357360332326,6.50746250153
1673423026064155133,0.0522757619619,0.357360332326,6.49996376038
1673423026066594548,0.0433076098561,0.357360332326,6.50143289566
1673423026069100215,0.0458410456777,0.357360332326,6.50255870819
1673423026071429639,0.0413873642683,0.357360332326,6.49609375
1673423026073628024,0.0358068943024,0.357360332326,6.49005937576
1673423026075837107,0.0424380525947,0.357360332326,6.49005937576
1673423026078480284,0.0493470206857,0.357360332326,6.49005937576
1673423026080856566,0.0501591339707,0.357360332326,6.49383687973
1673423026083006264,0.043307133019,0.357360332326,6.49673557281
1673423026085263921,0.0440541878343,0.35743415944,6.49792051315
1673423026087446856,0.0457542389631,0.35743415944,6.4861869812
1673423026089390338,0.040463604033,0.35743415944,6.48867988586
1673423026091145065,0.0419928766787,0.35743415944,6.48867988586
1673423026092975894,0.0451779067516,0.35743415944,6.48867988586
1673423026094886492,0.0402487963438,0.35743415944,6.49086427689
1673423026096970953,0.0333593562245,0.35743415944,6.48550033569
1673423026098971867,0.050929158926,0.35743415944,6.49033641815
1673423026100904707,0.0476000532508,0.35743415944,6.48504066467
1673423026102907687,0.0460572317243,0.35743415944,6.48362541199
1673423026104669486,0.0476491227746,0.35743415944,6.47918653488
1673423026106346633,0.0494524538517,0.35743415944,6.47918653488
1673423026107986108,0.0511438883841,0.35743415944,6.47918653488
1673423026109826846,0.0436337739229,0.35743415944,6.47918653488
1673423026111742194,0.0435413867235,0.35743415944,6.47531270981
1673423026113501324,0.0369031429291,0.35743415944,6.47527694702
1673423026115315231,0.0367614552379,0.35743415944,6.47911405563
1673423026117137996,0.0374465957284,0.35743415944,6.48542976379
1673423026121331147,0.0281821675599,0.35743415944,6.48076057434
1673423026125638571,0.0462196208537,0.35743415944,6.48392295837
1673423026129911952,0.0442294403911,0.35746833215,6.49397850037
1673423026133457360,0.0367544516921,0.35746833215,6.48685836792
1673423026137336200,0.0386513397098,0.35746833215,6.4850153923
1673423026140642221,0.0417826548219,0.35746833215,6.48039960861
1673423026143788685,0.0541831403971,0.35746833215,6.48039960861
1673423026146935394,0.0518867895007,0.35746833215,6.47916984558
1673423026150048686,0.0530985817313,0.35746833215,6.48456525803
1673423026152624000,0.036052249372,0.35746833215,6.48326206207
1673423026154978877,0.035692691803,0.35746833215,6.47503614426
1673423026157315366,0.0409288145602,0.35746833215,6.47503614426
1673423026159842149,0.0360718593001,0.35746833215,6.47503614426
1673423026162070228,0.0366233326495,0.35746833215,6.48955631256
1673423026164184623,0.0430578589439,0.35746833215,6.49345064163
1673423026166512812,0.0440608561039,0.35746833215,6.49504423141
1673423026168705882,0.0525524318218,0.35746833215,6.49766159058
1673423026170596193,0.0506597720087,0.35746833215,6.49873113632
1673423026172334573,0.0488298684359,0.35746833215,6.49873113632
1673423026174287969,0.0338166505098,0.357507135272,6.49873113632
1673423026176260912,0.0309835448861,0.357507135272,6.49873113632
