rosbagTimestamp,ax,ay,az,top,x,y
1661408975721761908,0.0,0.0,0.0,0.0,0.307437872266,0.471117821987
1661408975722222351,0.00458399951458,-0.960593998432,0.173119992018,5.36629676819,0.307437872266,0.471117821987
1661408975724293803,0.000885998830199,-0.953197956085,0.153980001807,5.36629676819,0.307437872266,0.471117821987
1661408975726286224,-0.0176040008664,-0.949499964714,0.169292002916,5.36562871933,0.307437872266,0.471117821987
1661408975728345420,-0.0176040008664,-0.949499964714,0.169292002916,5.36562871933,0.307437872266,0.471117821987
1661408975730342509,0.000885998830199,-0.945801973343,0.169292002916,5.36562871933,0.307437872266,0.471117821987
1661408975732333965,0.000885998830199,-0.953197956085,0.173119992018,5.36149215698,0.307437872266,0.471117821987
1661408975734367019,-0.00281199999154,-0.949499964714,0.165463998914,5.36758756638,0.307437872266,0.471117821987
1661408975736378493,-0.00281199999154,-0.949499964714,0.165463998914,5.36320257187,0.307437872266,0.471117821987
1661408975738383294,0.000885998830199,-0.938405990601,0.180776000023,5.36292219162,0.307437872266,0.471117821987
1661408975740335194,0.00458399951458,-0.949499964714,0.150151997805,5.36201810837,0.307437872266,0.471117821987
1661408975742345577,-0.010208000429,-0.942103981972,0.165463998914,5.36188602448,0.307437872266,0.471117821987
1661408975744386909,-0.00651000067592,-0.949499964714,0.169292002916,5.36188602448,0.307437872266,0.471117821987
1661408975746342535,0.0119799990207,-0.949499964714,0.161635994911,5.36188602448,0.307437872266,0.471117821987
1661408975748432501,0.000885998830199,-0.953197956085,0.169292002916,5.36177015305,0.307437872266,0.471117821987
1661408975750374447,0.000885998830199,-0.945801973343,0.180776000023,5.36166858673,0.307437872266,0.471117821987
1661408975752396089,-0.00281199999154,-0.942103981972,0.169292002916,5.35803461075,0.307437872266,0.471117821987
1661408975754351760,-0.00281199999154,-0.927311956882,0.173119992018,5.3765206337,0.307437872266,0.471117821987
1661408975756469825,-0.00651000067592,-0.938405990601,0.157807990909,5.3817281723,0.307437872266,0.471117821987
1661408975758453755,-0.00651000067592,-0.938405990601,0.157807990909,5.37684011459,0.307437872266,0.471117821987
1661408975760392071,-0.00281199999154,-0.938405990601,0.165463998914,5.37684011459,0.307437872266,0.471117821987
1661408975762356008,-0.00281199999154,-0.953197956085,0.17694799602,5.37684011459,0.307437872266,0.471117821987
1661408975764345183,-0.00281199999154,-0.949499964714,0.165463998914,5.36415672302,0.307437872266,0.471117821987
1661408975766345713,-0.00281199999154,-0.949499964714,0.165463998914,5.35666418076,0.307437872266,0.471117821987
1661408975768350463,0.00458399951458,-0.953197956085,0.169292002916,5.35013103485,0.307437872266,0.471117821987
1661408975770374466,0.00828200019896,-0.945801973343,0.165463998914,5.36640167236,0.307437872266,0.471117821987
1661408975772443965,0.00458399951458,-0.945801973343,0.161635994911,5.36928033829,0.307437872266,0.471117821987
1661408975774337886,0.00458399951458,-0.945801973343,0.161635994911,5.37089014053,0.307437872266,0.471117821987
1661408975776466621,-0.00651000067592,-0.942103981972,0.157807990909,5.37089014053,0.307437872266,0.471117821987
1661408975778336239,-0.00651000067592,-0.949499964714,0.165463998914,5.37089014053,0.307437872266,0.471117821987
1661408975780347365,-0.00651000067592,-0.942103981972,0.169292002916,5.37089014053,0.307437872266,0.471117821987
1661408975782372946,-0.00651000067592,-0.942103981972,0.169292002916,5.37212276459,0.307437872266,0.471117821987
1661408975784376311,-0.00651000067592,-0.971687972546,0.199916005135,5.3766412735,0.307437872266,0.471117821987
1661408975786356027,0.0119799990207,-0.971687972546,0.165463998914,5.37467432022,0.308172376114,0.470683851717
1661408975788331957,-0.00651000067592,-0.949499964714,0.165463998914,5.37652778625,0.308172376114,0.470683851717
1661408975790330646,-0.010208000429,-0.894029974937,0.157807990909,5.36618566513,0.308172376114,0.470683851717
1661408975792464423,0.00828200019896,-0.886633992195,0.131012007594,5.36618566513,0.308172376114,0.470683851717
1661408975794384361,-0.00281199999154,-0.894029974937,0.196088001132,5.36618566513,0.308172376114,0.470683851717
1661408975796387234,-0.00281199999154,-0.894029974937,0.196088001132,5.36618566513,0.308172376114,0.470683851717
1661408975798351648,0.000885998830199,-0.905123949051,0.207571998239,5.36451530457,0.308172376114,0.470683851717
1661408975800346191,-0.0176040008664,-0.945801973343,0.219055995345,5.36762714386,0.308172376114,0.470683851717
1661408975802339652,0.000885998830199,-1.05304396152,0.153980001807,5.37749814987,0.308172376114,0.470683851717
1661408975804339975,0.000885998830199,-1.05304396152,0.153980001807,5.37900114059,0.308172376114,0.470683851717
1661408975806374944,0.0156779978424,-1.06783592701,0.157807990909,5.3810210228,0.308172376114,0.470683851717
1661408975808383348,0.00458399951458,-0.886633992195,0.157807990909,5.37850189209,0.308172376114,0.470683851717
1661408975810341540,0.0193760003895,-0.827465951443,0.173119992018,5.37850189209,0.308172376114,0.470683851717
1661408975812351455,0.0193760003895,-0.827465951443,0.173119992018,5.37850189209,0.308172376114,0.470683851717
1661408975814348979,-0.010208000429,-0.812673985958,0.249679997563,5.37630033493,0.308172376114,0.470683851717
1661408975816347993,-0.010208000429,-0.908822000027,0.249679997563,5.37939834595,0.308172376114,0.470683851717
1661408975818386628,-0.010208000429,-0.964291989803,0.196088001132,5.38425302505,0.308172376114,0.470683851717
1661408975820434792,-0.010208000429,-0.964291989803,0.196088001132,5.38491487503,0.308172376114,0.470683851717
1661408975822400461,-0.013906000182,-1.12700402737,0.0965600013733,5.37927341461,0.308172376114,0.470683851717
1661408975824394202,-0.0213019996881,-1.09372198582,0.0774199962616,5.38055562973,0.308172376114,0.470683851717
1661408975826378738,-0.0323959998786,-0.953197956085,0.127184003592,5.38055562973,0.308172376114,0.470683851717
1661408975828455618,-0.0250000003725,-0.864445984364,0.173119992018,5.38055562973,0.308172376114,0.470683851717
1661408975830383676,-0.0250000003725,-0.742411971092,0.253508001566,5.37809514999,0.310021429741,0.469583078124
1661408975832465065,-0.0250000003725,-0.727619946003,0.253508001566,5.38310909271,0.310021429741,0.469583078124
1661408975834399468,-0.013906000182,-0.83486199379,0.219055995345,5.38147783279,0.310021429741,0.469583078124
1661408975836468033,0.00828200019896,-0.923613965511,0.199916005135,5.38248538971,0.310021429741,0.469583078124
1661408975838408105,0.0119799990207,-1.10111796856,0.115700006485,5.38414001465,0.310021429741,0.469583078124
1661408975840466346,0.0193760003895,-1.13809800148,0.0774199962616,5.3848156929,0.310021429741,0.469583078124
1661408975842396808,0.0193760003895,-1.13809800148,0.0774199962616,5.3848156929,0.310021429741,0.469583078124
1661408975844465184,0.0230739992112,-1.00496995449,0.157807990909,5.3848156929,0.310021429741,0.469583078124
1661408975846401088,0.0119799990207,-0.786787986755,0.234367996454,5.38181734085,0.310021429741,0.469583078124
1661408975848467289,0.000885998830199,-0.753505945206,0.245851993561,5.3827829361,0.310021429741,0.469583078124
1661408975850407350,0.000885998830199,-0.753505945206,0.245851993561,5.38436794281,0.310021429741,0.469583078124
1661408975852466129,-0.010208000429,-0.771995961666,0.211400002241,5.38501548767,0.310021429741,0.469583078124
