rosbagTimestamp,desired_hall,fz,real_hall
1663579717231748804,3.0,-0.0,0.00221999168396
1663579717233835003,3.0,-0.0,0.00221999168396
1663579717235720717,3.0,-0.0,0.00221999168396
1663579717237718207,3.0,-0.0,0.00221999168396
1663579717239717315,3.0,-0.0,0.00442059516907
1663579717241777751,3.0,-0.0,0.00531991004944
1663579717243733523,3.0,-0.0,0.00274880409241
1663579717245758315,3.0,-0.0,0.00385601997375
1663579717247727038,3.0,-0.0,0.00482590675354
1663579717249703151,3.0,-0.0,0.00162919044495
1663579717251719624,3.0,-0.0,0.00162919044495
1663579717253708439,3.0,-0.0,0.00162919044495
1663579717255709862,3.0,-0.0,-0.00116221427917
1663579717257714466,3.0,-0.0,0.0018270778656
1663579717259723559,3.0,-0.0,0.00709803581238
1663579717261712578,3.0,-0.0,0.00410731315613
1663579717263729183,3.0,-0.0,0.00100167274475
1663579717265847942,3.0,-0.0,-0.00171057701111
1663579717267796596,3.0,-0.0,-0.00171057701111
1663579717269779634,3.0,-0.0,-0.00171057701111
1663579717271753169,3.0,-0.0,0.003992395401
1663579717273744231,3.0,-0.0,0.00223906517029
1663579717276200565,3.0,-0.0,0.0074594783783
1663579717277732759,3.0,-0.0,0.0196302700043
1663579717279757694,3.0,-0.0,0.0145510005951
1663579717281785293,3.0,-0.0,0.0101197528839
1663579717283762200,3.0,-0.0,0.0101197528839
1663579717285801388,3.0,-0.0,0.0101197528839
1663579717287756978,3.0,-0.0,0.0103081035614
1663579717289726072,3.0,-0.0,0.00641615867615
1663579717291742932,3.0,-0.0,0.00706704139709
1663579717293748719,3.0,-0.0,0.00813515663147
1663579717295739254,3.0,-0.0,0.00451930046082
1663579717297754147,3.0,-0.0,0.00618298530579
1663579717299731557,3.0,-0.0,0.00618298530579
1663579717301723915,3.0,-0.0,0.00618298530579
1663579717303706964,3.0,-0.0,0.00686295509338
1663579717305718296,3.0,-0.0,0.00745804786682
1663579717307696887,3.0,-0.0,0.00392802238464
1663579717309716876,3.0,-0.0,0.00218947410584
1663579717311700524,3.0,-0.0,0.00336678504944
1663579717313711187,3.0,-0.0,-0.00227562904358
1663579717315831104,3.0,-0.0,-0.00227562904358
1663579717317743852,3.0,-0.0,-0.00227562904358
1663579717319733034,3.0,-0.0,-0.000543756484985
1663579717321722327,3.0,-0.0,-0.00306097984314
1663579717323725711,3.0,-0.0,-0.00123183250427
1663579717325725181,3.0,-0.0,-0.00175826072693
1663579717327733204,3.0,-0.0,-0.00412194252014
1663579717329754705,3.0,-0.0,-0.00618760108948
1663579717331698908,3.0,-0.0,-0.00397126197815
1663579717333685062,3.0,-0.0,-0.00397126197815
1663579717335687531,3.0,-0.0,-0.00397126197815
