rosbagTimestamp,desired_hall,fz,real_hall
1663572521343298244,0.0,-0.0,-0.00524170398712
1663572521345247774,0.0,-0.0,-0.00491507053375
1663572521347136302,0.0,-0.0,-0.00728113651276
1663572521349252058,0.0,-0.0,-0.00728113651276
1663572521351152739,0.0,-0.0,-0.00728113651276
1663572521353134899,0.0,-0.0,-0.0046647310257
1663572521355161860,0.0,-0.0,-0.0023716211319
1663572521357168654,0.0,-0.0,0.00552384853363
1663572521359149271,0.0,-0.0,0.00655286312103
1663572521361147975,0.0,-0.0,0.00273292064667
1663572521363244774,0.0,-0.0,0.00118844509125
1663572521365168347,0.0,-0.0,0.00118844509125
1663572521367206418,0.0,-0.0,0.00118844509125
1663572521369263099,0.0,-0.0,0.00275580883026
1663572521371186034,0.0,-0.0,0.00885455608368
1663572521373147946,0.0,-0.0,0.00474135875702
1663572521375248339,0.0,-0.0,0.0105983495712
1663572521377249387,0.0,-0.0,0.00660960674286
1663572521379263206,0.0,-0.0,0.00750319957733
1663572521381174571,0.0,-0.0,0.00828568935394
1663572521383278509,0.0,-0.0,0.00828568935394
1663572521385136236,0.0,-0.0,0.00828568935394
1663572521387248750,0.0,-0.0,0.0137116193771
1663572521389133145,0.0,-0.0,0.00957791805267
1663572521391119156,0.0,-0.0,0.0101019620895
1663572521393113935,0.0,-0.0,0.0109621763229
1663572521395247774,0.0,-0.0,0.0113136053085
1663572521397172294,0.0,-0.0,0.0116216421127
1663572521399251825,0.0,-0.0,0.0116216421127
1663572521401131899,0.0,-0.0,0.0116216421127
1663572521403132594,0.0,-0.0,0.01189057827
1663572521405127107,0.0,-0.0,0.0123321294785
1663572521407169267,0.0,-0.0,0.0125123739243
1663572521409129837,0.0,-0.0,-0.000772309303284
1663572521411186024,0.0,-0.0,0.00103871822357
1663572521413147650,0.0,-0.0,0.00262467861176
1663572521415173434,0.0,-0.0,0.00262467861176
1663572521417153139,0.0,-0.0,0.00262467861176
1663572521419182580,0.0,-0.0,0.00401418209076
1663572521421139355,0.0,-0.0,-0.00253708362579
1663572521423140986,0.0,-0.0,-0.000507664680481
1663572521425138695,0.0,-0.0,-0.00187857151032
1663572521427129806,0.0,-0.0,0.00177590847015
1663572521429134888,0.0,-0.0,0.00177590847015
1663572521431126839,0.0,-0.0,0.00177590847015
1663572521433133374,0.0,-0.0,0.00177590847015
1663572521435144887,0.0,-0.0,-0.00143749713898
1663572521437140833,0.0,-0.0,0.00211493968964
1663572521439127296,0.0,-0.0,-0.00114138126373
1663572521441113583,0.0,-0.0,0.00647084712982
1663572521443144357,0.0,-0.0,0.00817983150482
1663572521445113222,0.0,-0.0,0.00817983150482
1663572521447110811,0.0,-0.0,0.00817983150482
1663572521449138987,0.0,-0.0,0.00817983150482
1663572521451120439,0.0,-0.0,0.0041529417038
1663572521453175181,0.0,-0.0,0.00535218715668
1663572521455121853,0.0,-0.0,0.0031911611557
1663572521457141128,0.0,-0.0,0.00451056957245
1663572521459127499,0.0,-0.0,0.00566546916962
1663572521461131856,0.0,-0.0,0.00343053340912
1663572521463107576,0.0,-0.0,0.00343053340912
1663572521465106214,0.0,-0.0,0.00343053340912
1663572521467093248,0.0,-0.0,0.00343053340912
1663572521469091917,0.0,-0.0,0.00172154903412
1663572521471098911,0.0,-0.0,-0.00148470401764
1663572521473108019,0.0,-0.0,-0.00262625217438
1663572521475102438,0.0,-0.0,-0.00760157108307
1663572521477088665,0.0,-0.0,-0.00494558811188
1663572521479120320,0.0,-0.0,-0.00494558811188
1663572521481137795,0.0,-0.0,-0.00494558811188
1663572521483135581,0.0,-0.0,-0.00494558811188
1663572521485146113,0.0,-0.0,-0.00937206745148
1663572521487153078,0.0,-0.0,-0.00866396427155
1663572521489138090,0.0,-0.0,-0.00812180042267
1663572521491133290,0.0,-0.0,-0.00540192127228
1663572521493102421,0.0,-0.0,-0.00770695209503
1663572521495117708,0.0,-0.0,-0.00770695209503
1663572521497126611,0.0,-0.0,-0.00770695209503
1663572521499127866,0.0,-0.0,-0.00770695209503
1663572521501126135,0.0,-0.0,-0.00503761768341
1663572521503110746,0.0,-0.0,-0.00475866794586
1663572521505113097,0.0,-0.0,-0.00714476108551
1663572521507112629,0.0,-0.0,0.00597684383392
1663572521509110412,0.0,-0.0,0.00694959163666
1663572521511113040,0.0,-0.0,0.00780122280121
1663572521513097059,0.0,-0.0,0.00780122280121
1663572521515095807,0.0,-0.0,0.00780122280121
1663572521517077045,0.0,-0.0,0.00382249355316
1663572521519078120,0.0,-0.0,0.00614945888519
1663572521521079311,0.0,-0.0,0.00238101482391
