rosbagTimestamp,desired_hall,fz,real_hall
1663497797635626247,0.0,-0.0,0.00924376487732
1663497797637556351,0.0,-0.0,0.013507642746
1663497797639554241,0.0,-0.0,0.013507642746
1663497797641554589,0.0,-0.0,0.013507642746
1663497797643564941,0.0,-0.0,0.00761059761047
1663497797645563864,0.0,-0.0,0.00246695518494
1663497797647561229,0.0,-0.0,0.00756196022034
1663497797649634073,0.0,-0.0,-0.00205870628357
1663497797651557160,0.0,-0.0,-0.00597210884094
1663497797653564474,0.0,-0.0,-0.0040399646759
1663497797655534559,0.0,-0.0,-0.0040399646759
1663497797657504675,0.0,-0.0,-0.0040399646759
1663497797659518531,0.0,-0.0,-0.0040399646759
1663497797661567594,0.0,-0.0,-0.00136490821838
1663497797663512958,0.0,-0.0,-0.00536604881287
1663497797665491154,0.0,-0.0,-0.00885983467102
1663497797667487230,0.0,-0.0,0.00330666542053
1663497797669504534,0.0,-0.0,-0.00128909111023
1663497797671502782,0.0,-0.0,0.00426558494568
1663497797673612662,0.0,-0.0,0.00426558494568
1663497797675544687,0.0,-0.0,0.00426558494568
1663497797677537252,0.0,-0.0,-0.00456925392151
1663497797679503852,0.0,-0.0,0.00138596534729
1663497797681502529,0.0,-0.0,-0.0067631816864
1663497797683507309,0.0,-0.0,-0.0100800609589
1663497797685544862,0.0,-0.0,-0.00345297813416
1663497797687571555,0.0,-0.0,-0.0166928386688
1663497797689552755,0.0,-0.0,-0.0166928386688
1663497797691548043,0.0,-0.0,-0.0166928386688
1663497797693557801,0.0,-0.0,0.00684432029724
1663497797695539411,0.0,-0.0,0.00179842948914
1663497797697537707,0.0,-0.0,0.00697545051575
1663497797699481192,0.0,-0.0,-0.00250550270081
1663497797701480877,0.0,-0.0,-0.00636216163635
1663497797703491591,0.0,-0.0,-0.000188550949097
1663497797705509198,0.0,-0.0,-0.000188550949097
1663497797707497734,0.0,-0.0,-0.000188550949097
1663497797709532801,0.0,-0.0,-0.0043389415741
1663497797711508356,0.0,-0.0,0.00679091453552
1663497797713503248,0.0,-0.0,0.00175169944763
1663497797715487332,0.0,-0.0,-0.00648423194885
1663497797717480189,0.0,-0.0,0.00513772010803
1663497797719488429,0.0,-0.0,0.00513772010803
1663497797721492742,0.0,-0.0,0.00513772010803
1663497797723500363,0.0,-0.0,0.00513772010803
1663497797725542891,0.0,-0.0,0.000309267044067
1663497797727534657,0.0,-0.0,0.00196961402893
1663497797729497841,0.0,-0.0,0.00712565422058
1663497797731493178,0.0,-0.0,0.00204400062561
