rosbagTimestamp,desired_hall,fz,real_hall
1660054631932206556,1.5,-0.0,-8.56
1660054631932850985,1.5,-0.0712614357471,-0.0358749008179
1660054631934926179,1.5,-0.0712614357471,-0.0358749008179
1660054631936899837,1.5,-0.050795301795,-0.0358749008179
1660054631938902285,1.5,-0.0386424064636,-0.0358749008179
1660054631940907183,1.5,-0.0302502252162,-0.029838142395
1660054631942905160,1.5,-0.0421511121094,-0.0446963882446
1660054631944919843,1.5,-0.0466947928071,-0.0403857803345
1660054631946916468,1.5,-0.0508631877601,-0.0332999801636
1660054631948897793,1.5,-0.0498512983322,-0.030401763916
1660054631950898971,1.5,-0.0572602897882,-0.030401763916
1660054631952896969,1.5,-0.0609064921737,-0.030401763916
1660054631954898559,1.5,-0.0612794905901,-0.030401763916
1660054631956915105,1.5,-0.0534292347729,-0.00602108001709
1660054631958939942,1.5,-0.0415891259909,-0.00652271270752
1660054631960946237,1.5,-0.0401137284935,-0.00734477996826
1660054631962919700,1.5,-0.0418895557523,0.00929016113281
1660054631964926028,1.5,-0.0340162888169,0.00686782836914
1660054631966939648,1.5,-0.0394992008805,0.00686782836914
1660054631968939979,1.5,-0.0535575971007,0.00686782836914
1660054631970933381,1.5,-0.0604720711708,0.00686782836914
1660054631972937406,1.5,-0.0562834516168,0.0047497177124
1660054631974949814,1.5,-0.0617272406816,0.001279296875
1660054631976962391,1.5,-0.0434590727091,-0.0197959518433
1660054631978957093,1.5,-0.0232311822474,-0.0346160507202
1660054631980948816,1.5,-0.0212952382863,-0.0315538024902
1660054631982952575,1.5,-0.0429755598307,-0.0288720703125
1660054631984945696,1.5,-0.0399612784386,-0.0288720703125
1660054631986971260,1.5,-0.0398191735148,-0.0288720703125
1660054631988913009,1.5,-0.0470085144043,-0.0265231704712
1660054631990902655,1.5,-0.0549483709037,-0.00483947753906
1660054631992931794,1.5,-0.0614348053932,-0.00359588623047
1660054631994943508,1.5,-0.0639558285475,-0.00440078735352
1660054631996923232,1.5,-0.0591131597757,-0.0228963470459
1660054631998926699,1.5,-0.0596217624843,-0.0212913131714
1660054632000964146,1.5,-0.0407851077616,-0.0212913131714
1660054632002920741,1.5,-0.0368071720004,-0.0212913131714
1660054632004931718,1.5,-0.0385372117162,-0.0394111251831
1660054632006941726,1.5,-0.037792019546,-0.035754737854
1660054632008928867,1.5,-0.0330165177584,-0.0519910430908
1660054632010927207,1.5,-0.0466557480395,-0.0422111129761
1660054632012938469,1.5,-0.0534397102892,-0.0576091384888
1660054632014921841,1.5,-0.0553268268704,-0.0710139846802
1660054632016909180,1.5,-0.0531470067799,-0.0634618377686
1660054632019021528,1.5,-0.0431163497269,-0.0634618377686
