rosbagTimestamp,desired_hall,fz,real_hall
1663504090511093010,0.0,-0.0,-0.00959747314453
1663504090513116143,0.0,-0.0,-0.00867813110352
1663504090515036485,0.0,-0.0,-0.00716846466064
1663504090517115253,0.0,-0.0,-0.00655143737793
1663504090518997143,0.0,-0.0,-0.00601165771484
1663504090521115218,0.0,-0.0,-0.00553911209106
1663504090523138190,0.0,-0.0,-0.00553911209106
1663504090525120496,0.0,-0.0,-0.00553911209106
1663504090527128091,0.0,-0.0,-0.00476329803467
1663504090529027212,0.0,-0.0,-0.0126916694641
1663504090530995010,0.0,-0.0,-0.0113875198364
1663504090533019198,0.0,-0.0,-0.0102750587463
1663504090535145474,0.0,-0.0,-0.00927131652832
1663504090536994597,0.0,-0.0,-0.00839250564575
1663504090538989219,0.0,-0.0,-0.00839250564575
1663504090541067190,0.0,-0.0,-0.00839250564575
1663504090543026258,0.0,-0.0,-0.00762289047241
1663504090545122345,0.0,-0.0,0.00191719055176
1663504090547025324,0.0,-0.0,-0.015108757019
1663504090549019503,0.0,-0.0,-0.0135041999817
1663504090551035920,0.0,-0.0,-0.0108682441711
1663504090552999842,0.0,-0.0,-0.0097905921936
1663504090555019688,0.0,-0.0,-0.0097905921936
1663504090556984848,0.0,-0.0,-0.0097905921936
1663504090559026657,0.0,-0.0,-0.00884693145752
1663504090561007383,0.0,-0.0,-0.00729816436768
1663504090563060457,0.0,-0.0,-0.00666540145874
1663504090565012074,0.0,-0.0,-0.00611131668091
1663504090567029993,0.0,-0.0,-0.00520151138306
1663504090568997277,0.0,-0.0,-0.00483005523682
1663504090570997128,0.0,-0.0,-0.00483005523682
1663504090572993076,0.0,-0.0,-0.00483005523682
1663504090574999825,0.0,-0.0,-0.00450532913208
1663504090576997989,0.0,-0.0,-0.00422065734863
1663504090579000996,0.0,-0.0,0.00349838256836
1663504090581002461,0.0,-0.0,0.00278169631958
1663504090582971481,0.0,-0.0,0.0104754638672
1663504090584970375,0.0,-0.0,0.00748903274536
1663504090586988565,0.0,-0.0,0.00748903274536
1663504090588975724,0.0,-0.0,0.00748903274536
1663504090590976197,0.0,-0.0,0.00627166748047
1663504090592982870,0.0,-0.0,0.00520641326904
1663504090594974727,0.0,-0.0,0.0107453536987
1663504090596970676,0.0,-0.0,0.00911790847778
1663504090598978041,0.0,-0.0,0.00769550323486
1663504090600979229,0.0,-0.0,-0.00293033599853
1663504090602957165,0.0,-0.0,-0.00293033599853
1663504090604947143,0.0,-0.0,-0.00293033599853
1663504090606944709,0.0,-0.0,-0.00284259796143
1663504090608946002,0.0,-0.0,0.0055297088623
1663504090610967090,0.0,-0.0,-0.0035445022583
1663504090612960854,0.0,-0.0,-0.00337999343872
1663504090614968207,0.0,-0.0,-0.00323598861694
1663504090616957345,0.0,-0.0,-0.00299947738647
1663504090618946808,0.0,-0.0,-0.00299947738647
1663504090620945498,0.0,-0.0,-0.00299947738647
1663504090622954609,0.0,-0.0,-0.00299947738647
1663504090624948418,0.0,-0.0,-0.00281875610352
1663504090626952589,0.0,-0.0,0.00555116653442
1663504090628971299,0.0,-0.0,0.00457651138306
1663504090630951826,0.0,-0.0,0.00297910690308
1663504090632941984,0.0,-0.0,0.00232774734497
1663504090634946347,0.0,-0.0,0.00175745010376
1663504090636940086,0.0,-0.0,0.00175745010376
1663504090638961423,0.0,-0.0,0.00175745010376
1663504090640946323,0.0,-0.0,0.00809509277344
1663504090642958130,0.0,-0.0,0.00680143356323
1663504090644945659,0.0,-0.0,0.0046809387207
1663504090646940897,0.0,-0.0,0.00381595611572
1663504090648954868,0.0,-0.0,0.00305921554565
1663504090650947751,0.0,-0.0,0.00239736557007
1663504090652950417,0.0,-0.0,0.00239736557007
1663504090654952079,0.0,-0.0,0.00239736557007
1663504090656968267,0.0,-0.0,0.001312084198
1663504090658951334,0.0,-0.0,0.00775272369385
1663504090660949181,0.0,-0.0,0.00650150299072
1663504090662950498,0.0,-0.0,0.00445158004761
1663504090664951188,0.0,-0.0,0.00361520767212
1663504090667030089,0.0,-0.0,0.00361520767212
1663504090669007672,0.0,-0.0,0.00361520767212
1663504090671001488,0.0,-0.0,0.00361520767212
1663504090673017243,0.0,-0.0,0.0112083625793
1663504090675018313,0.0,-0.0,0.00804931640625
1663504090676987416,0.0,-0.0,0.00676137924194
1663504090678995721,0.0,-0.0,0.00563508987427
1663504090681028272,0.0,-0.0,0.00482780456543
1663504090683035153,0.0,-0.0,-0.00434320449829
1663504090685021908,0.0,-0.0,-0.00434320449829
1663504090686998754,0.0,-0.0,-0.00434320449829
1663504090688991405,0.0,-0.0,-0.00407903671265
1663504090690998396,0.0,-0.0,-0.00384777069092
1663504090692998012,0.0,-0.0,-0.00346820831299
1663504090694989281,0.0,-0.0,0.0216925811768
1663504090697010138,0.0,-0.0,0.0186837387085
1663504090699049328,0.0,-0.0,0.0137584877014
1663504090701016799,0.0,-0.0,0.0137584877014
1663504090703049622,0.0,-0.0,0.0137584877014
1663504090705038452,0.0,-0.0,0.0117519569397
1663504090707051208,0.0,-0.0,0.00999814987183
1663504090709009454,0.0,-0.0,0.00846464157105
1663504090711001332,0.0,-0.0,0.00595266342163
1663504090713002170,0.0,-0.0,-0.00336473464966
1663504090714994663,0.0,-0.0,0.00415641784668
1663504090717008537,0.0,-0.0,0.00415641784668
1663504090719025205,0.0,-0.0,0.00415641784668
1663504090720975618,0.0,-0.0,-0.00492733001709
1663504090723056145,0.0,-0.0,-0.00459020614624
1663504090725015344,0.0,-0.0,-0.00429504394531
1663504090726995758,0.0,-0.0,-0.0048438835144
1663504090729013443,0.0,-0.0,-0.00451725006103
1663504090731001160,0.0,-0.0,-0.00423114776611
1663504090732998396,0.0,-0.0,-0.00398080825806
1663504090735125391,0.0,-0.0,-0.00398080825806
1663504090737007574,0.0,-0.0,-0.00376146316528
1663504090739001918,0.0,-0.0,-0.00356977462769
1663504090741031832,0.0,-0.0,0.0050380897522
1663504090743032213,0.0,-0.0,-0.0183250236511
1663504090745003048,0.0,-0.0,-0.0163213539124
1663504090747051613,0.0,-0.0,-0.014566116333
1663504090749002103,0.0,-0.0,-0.014566116333
1663504090751019215,0.0,-0.0,-0.014566116333
1663504090752982449,0.0,-0.0,-0.014566116333
1663504090754993047,0.0,-0.0,-0.00343244552612
1663504090756988537,0.0,-0.0,-0.00328176498413
1663504090758984661,0.0,-0.0,-0.00303476333618
1663504090760991827,0.0,-0.0,-0.00293367385864
1663504090762998612,0.0,-0.0,-0.00276773452759
1663504090764972019,0.0,-0.0,-0.00276773452759
1663504090767049322,0.0,-0.0,-0.00276773452759
1663504090769014226,0.0,-0.0,-0.00276773452759
1663504090771028539,0.0,-0.0,-0.00270050048828
1663504090772998060,0.0,-0.0,-0.0108439254761
1663504090774986360,0.0,-0.0,-0.00976961135864
1663504090776983411,0.0,-0.0,-0.00800483703613
1663504090779020205,0.0,-0.0,0.000586338043213
1663504090780995041,0.0,-0.0,0.000586338043213
1663504090782992643,0.0,-0.0,0.000586338043213
1663504090784988007,0.0,-0.0,0.000586338043213
1663504090787029453,0.0,-0.0,0.000234432220459
1663504090789013536,0.0,-0.0,0.00796539306641
1663504090790986840,0.0,-0.0,-0.00161378860474
1663504090792997818,0.0,-0.0,-0.00175779342651
1663504090795019503,0.0,-0.0,0.00648386001587
1663504090797022225,0.0,-0.0,0.00539237976074
1663504090798992572,0.0,-0.0,0.00539237976074
1663504090800994954,0.0,-0.0,0.00539237976074
1663504090802984122,0.0,-0.0,0.0127704811096
1663504090804975574,0.0,-0.0,0.0192535591125
1663504090806970342,0.0,-0.0,0.0141938400269
1663504090808976710,0.0,-0.0,0.0121319961548
1663504090810972828,0.0,-0.0,0.00875551223755
1663504090812981147,0.0,-0.0,0.00737888336182
