rosbagTimestamp,desired_hall,fz,real_hall
1663572789927979207,3.0,-0.0,-0.00665988922119
1663572789929913804,3.0,-0.0,-0.00946273803711
1663572789931904873,3.0,-0.0,-0.00777521133423
1663572789933965551,3.0,-0.0,-0.0104369163513
1663572789935957345,3.0,-0.0,-0.00852146148682
1663572789937912489,3.0,-0.0,-0.00852146148682
1663572789939894299,3.0,-0.0,-0.00852146148682
1663572789942012983,3.0,-0.0,-0.00390138626099
1663572789943904983,3.0,-0.0,-0.00705327987671
1663572789945930315,3.0,-0.0,-0.012211227417
1663572789947931176,3.0,-0.0,-0.0161489486694
1663572789950010954,3.0,-0.0,-0.0177539825439
1663572789952014571,3.0,-0.0,-0.0120066642761
1663572789954022661,3.0,-0.0,-0.0120066642761
1663572789956022767,3.0,-0.0,-0.0120066642761
1663572789958025252,3.0,-0.0,-0.0120066642761
1663572789960019813,3.0,-0.0,-0.0240129470825
1663572789961928068,3.0,-0.0,-0.0246299743652
1663572789964031765,3.0,-0.0,-0.0185216903687
1663572789966025613,3.0,-0.0,-0.0147232055664
1663572789968022962,3.0,-0.0,-0.00934495925903
1663572789970019622,3.0,-0.0,-0.00934495925903
1663572789972025762,3.0,-0.0,-0.00934495925903
1663572789974025048,3.0,-0.0,-0.00934495925903
1663572789976019981,3.0,-0.0,-0.0148548126221
1663572789977952151,3.0,-0.0,-0.0166229248047
1663572789979931463,3.0,-0.0,-0.0132659912109
1663572789982001855,3.0,-0.0,-0.00806560516357
1663572789983915370,3.0,-0.0,-0.00350131988525
1663572789985954375,3.0,-0.0,-0.0067042350769
1663572789987931797,3.0,-0.0,-0.0067042350769
1663572789989955728,3.0,-0.0,-0.0067042350769
1663572789991948821,3.0,-0.0,-0.0023063659668
1663572789993940284,3.0,-0.0,-0.00229253768921
1663572789995937460,3.0,-0.0,0.00156412124634
1663572789997911454,3.0,-0.0,-0.0056399345398
1663572789999924738,3.0,-0.0,-0.00137224197388
1663572790001925638,3.0,-0.0,0.00237140655518
1663572790004027004,3.0,-0.0,0.00237140655518
1663572790005908269,3.0,-0.0,0.00237140655518
1663572790007916590,3.0,-0.0,-0.00157775878906
1663572790009917885,3.0,-0.0,-0.00502481460571
1663572790011909124,3.0,-0.0,-0.00347366333008
1663572790013955853,3.0,-0.0,-0.00668039321899
1663572790015915050,3.0,-0.0,0.00157032012939
1663572790017899563,3.0,-0.0,-0.00227680206299
1663572790019890803,3.0,-0.0,-0.00227680206299
1663572790021894728,3.0,-0.0,-0.00227680206299
1663572790023904967,3.0,-0.0,-0.00563516616821
1663572790025939660,3.0,-0.0,-0.00136842727661
1663572790027941084,3.0,-0.0,-0.000672245025635
1663572790029967994,3.0,-0.0,0.00298509597778
1663572790031925105,3.0,-0.0,-0.00455703735352
1663572790033915055,3.0,-0.0,-0.000422382354737
1663572790035893465,3.0,-0.0,-0.000422382354737
1663572790037904570,3.0,-0.0,-0.000422382354737
1663572790039901996,3.0,-0.0,-0.00401630401611
1663572790041945795,3.0,-0.0,5.20706176754e-05
1663572790043986155,3.0,-0.0,-0.000487232208252
1663572790045942460,3.0,-0.0,-0.00407304763794
1663572790047917257,3.0,-0.0,2.4795532223e-06
1663572790049913067,3.0,-0.0,-0.00683012008667
1663572790052018822,3.0,-0.0,-0.00683012008667
1663572790053963463,3.0,-0.0,-0.00683012008667
1663572790055916885,3.0,-0.0,-0.00683012008667
1663572790057924176,3.0,-0.0,-0.0120409965515
1663572790059904782,3.0,-0.0,-0.0141638755798
1663572790061906715,3.0,-0.0,0.0030270576477
1663572790063897040,3.0,-0.0,-0.00100555419922
1663572790065900380,3.0,-0.0,-0.00759830474854
1663572790067908429,3.0,-0.0,-0.00759830474854
1663572790069905116,3.0,-0.0,-0.00759830474854
1663572790071942638,3.0,-0.0,-0.00759830474854
1663572790073924883,3.0,-0.0,-0.00544681549072
1663572790075913147,3.0,-0.0,-0.00120296478272
1663572790077912507,3.0,-0.0,-0.00469770431519
1663572790079906898,3.0,-0.0,-0.0104145050049
1663572790081915898,3.0,-0.0,-0.00556268692017
1663572790083904984,3.0,-0.0,-0.00850429534912
1663572790085893771,3.0,-0.0,-0.00850429534912
1663572790087874204,3.0,-0.0,-0.00850429534912
1663572790089891951,3.0,-0.0,-0.00614156723022
1663572790091877455,3.0,-0.0,-0.00901021957397
1663572790093912844,3.0,-0.0,-0.00742807388306
1663572790095905815,3.0,-0.0,-0.0124973297119
1663572790097911206,3.0,-0.0,-0.0145625114441
